"","image","family","tribe","genus","species","type","complete","corrupt","folds_species","folds_tribe","size"
"254","DSCN4650","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,1,2386.2480502585
"255","DSCN4654","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,5,2386.29978208661
"256","DSCN4658","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,1,2377.19422638934
"257","DSCN4667","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",-1,0,NA,3,2361.68665043851
"258","DSCN4671","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",-1,0,NA,2,2428.03989745679
"259","DSCN4674","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",-1,0,NA,3,2174.61854121948
"260","DSCN4677","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",-1,0,NA,1,2293.21147033204
"261","DSCN4680","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",-1,0,NA,2,2474.2652942012
"262","DSCN4688","Bovidae","Alcelaphini","Connochaetes","taurinus","LM2",1,0,NA,2,2501.43686707646
"263","DSCN4717","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",-1,0,1,4,2041.57186002525
"264","DSCN4721","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",-1,0,3,4,2156.19213434829
"265","DSCN4725","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",-1,0,3,4,2304.90995514188
"266","DSCN4729","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",-1,0,4,5,2099.81450071237
"267","DSCN4733","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",-1,0,1,1,2094.16774773065
"268","DSCN4737","Bovidae","Alcelaphini","Connochaetes","gnou","LM2",-1,0,1,1,2108.66017177982
"269","DSCN4795","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,4,2,2106.31702602931
"270","DSCN4799","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,3,5,2052.92005640964
"271","DSCN4803","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,3,1,2069.81450071237
"272","DSCN4807","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,4,2,2172.15764646288
"273","DSCN4811","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,3,3,2115.73123959169
"274","DSCN4816","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,4,4,2045.48859890457
"275","DSCN4820","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,2,3,1917.6652224137
"276","DSCN4824","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,3,4,2027.58910396796
"277","DSCN4828","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,3,3,2046.75353416827
"278","DSCN4832","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,2,5,2170.84393796389
"279","DSCN4836","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,2,1,1799.13831047912
"280","DSCN4841","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,1,5,2068.60129727678
"281","DSCN4845","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,1,3,1994.04999872455
"282","DSCN4850","Bovidae","Alcelaphini","Alcelaphus","buselaphus","LM2",1,0,2,4,1926.33426997202
"283","DSCN4900","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,1,2,2482.00540957138
"284","DSCN4904","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,5,2,3604.848122046
"285","DSCN4909","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,2,3,2905.84603000495
"286","DSCN4914","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,3,5,2882.01255224632
"287","DSCN4918","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,2,3,2734.42467376764
"288","DSCN5044","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,1,1,1322.94025894518
"289","DSCN5048","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,3,5,1330.35447250755
"290","DSCN5052","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,2,4,1342.39610306789
"291","DSCN5057","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,4,4,1321.04076400857
"292","DSCN5062","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,2,2,1146.71486220076
"293","DSCN5066","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,4,4,1291.66818100653
"294","DSCN5070","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,5,5,1373.87633380825
"295","DSCN5074","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,3,1,1239.81031663027
"296","DSCN5078","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,1,3,1248.15346238077
"297","DSCN5082","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,2,5,1331.65093706383
"298","DSCN5086","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,2,2,1071.92806563636
"299","DSCN5090","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,3,5,1161.38390975907
"300","DSCN5094","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,5,1,1291.66818100653
"301","DSCN5099","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,3,2,1263.6437943889
"302","DSCN5103","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,4,2,1260.21233688382
"303","DSCN5108","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,1,1,1275.28340469568
"304","DSCN5113","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,3,1,1296.13621843807
"305","DSCN5118","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,2,5,1133.81031663027
"306","DSCN5122","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,4,4,1390.13621843807
"307","DSCN5126","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,2,2,1301.32503525603
"308","DSCN5130","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,4,4,1147.14126907195
"309","DSCN5134","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,1,1,1308.53823869162
"310","DSCN5138","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,2,4,1150.7564927611
"311","DSCN5142","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,2,2,1324.35447250755
"312","DSCN5146","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,1,3,1226.4133470106
"313","DSCN5150","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,3,3,1159.44278426212
"314","DSCN5154","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,4,4,1271.91082169365
"315","DSCN5158","Bovidae","Tragelaphini","Tragelaphus","scriptus","LM2",-1,0,1,4,1279.08239456891
"316","DSCN5240","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,3,2576.88556852424
"317","DSCN5243","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,3,2262.2652942012
"318","DSCN5247","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,1,2160.54242277373
"319","DSCN5251","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,3,2838.91709781681
"320","DSCN5255","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,5,2289.9221484507
"321","DSCN5259","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,5,2394.88556852424
"322","DSCN5263","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,5,2402.14040252018
"323","DSCN5267","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,4,2247.38809384118
"324","DSCN5271","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,1,2155.94949366117
"325","DSCN5275","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,2,2473.51298552221
"326","DSCN5279","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,4,2302.92005640964
"327","DSCN5283","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,2,2258.21652096593
"328","DSCN5287","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,5,2247.74848353439
"329","DSCN5291","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,3,2361.48859890457
"330","DSCN5294","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,1,2363.73123959169
"331","DSCN5298","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,5,2481.14545315406
"332","DSCN5302","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,2,2330.11601590254
"333","DSCN5306","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,1,2411.14545315406
"334","DSCN5310","Bovidae","Tragelaphini","Tragelaphus","strepsiceros","LM2",-1,0,NA,4,2259.1870837144
"335","DSCN5422","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,1,1,872.305699272271
"336","DSCN5426","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,2,1,954.991990773286
"337","DSCN5431","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,4,1,986.607214462436
"338","DSCN5435","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,3,3,993.702668891941
"339","DSCN5440","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,4,4,859.77878733769
"340","DSCN5445","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,1,5,859.335136523794
"341","DSCN5450","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,4,3,846.582827844797
"342","DSCN5454","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,4,1,844.264068711929
"343","DSCN5458","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,5,5,884.891485709898
"344","DSCN5462","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,4,4,833.352380466497
"345","DSCN5466","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,4,1,916.38181771802
"346","DSCN5470","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,5,2,874.16356364854
"347","DSCN5475","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,2,5,926.808224589213
"348","DSCN5479","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,3,5,905.335136523794
"349","DSCN5484","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,2,3,914.16356364854
"350","DSCN5488","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,3,4,924.79098064651
"351","DSCN5492","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,3,4,812.139177030901
"352","DSCN5496","Bovidae","Neotragini","Raphicerus","campestris","LM2",-1,0,4,1,1020.83261120685
"353","DSCN5554","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,1,4,939.39401102684
"354","DSCN5558","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,1,1,990.406204335659
"355","DSCN5562","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,1,2,978.322943214974
"356","DSCN5566","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,1,2,977.577777210913
"357","DSCN5570","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,5,2,959.653895656662
"358","DSCN5574","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,3,1,959.210244842766
"359","DSCN5578","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,2,3,1003.54328932551
"360","DSCN5581","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,4,5,922.38181771802
"361","DSCN5585","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,4,4,927.39401102684
"362","DSCN5589","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,5,3,948.648845022779
"363","DSCN5593","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,1,2,1003.47727214753
"364","DSCN5597","Bovidae","Neotragini","Oreotragus","oreotragus","LM2",1,0,2,3,992.950360212944
"365","DSCN5629","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,4,2,1213.70981156688
"366","DSCN5633","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,2,1,1092.97474683058
"367","DSCN5637","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,2,3,1079.82756057297
"368","DSCN5641","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,4,4,1065.58491988585
"369","DSCN5645","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,2,4,1105.74429945228
"370","DSCN5649","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,4,1,1052.85699782449
"371","DSCN5653","Bovidae","Neotragini","Ourebia","ourebi","LM2",1,0,5,1,1055.41839764448
"372","DSCN5684","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,2,3,1326.27121138686
"373","DSCN5688","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,5,1,1502.62149981231
"374","DSCN5692","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,4,4,1203.68542494924
"375","DSCN5696","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,4,3,1421.14126907195
"376","DSCN5700","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,1,3,1275.58491988585
"377","DSCN5704","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,3,3,1364.59711319467
"378","DSCN5708","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,5,4,1429.29054737062
"379","DSCN5746","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,3,4,3011.81868479448
"380","DSCN5753","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,2,2,3192.77200360025
"381","DSCN5756","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,3,1,3271.43390848363
"382","DSCN5760","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,2,1,3011.99530830362
"383","DSCN5764","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,1,3,3423.55880016466
"384","DSCN5809","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,5,4,2890.91709781681
"385","DSCN5813","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,4,5,3112.96587105209
"386","DSCN5817","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,2,2,3054.59833868395
"387","DSCN5821","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,1,3,2705.02770414797
"388","DSCN5826","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,2,4,2362.12315857747
"389","DSCN5829","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,4,1,2766.30692476155
"390","DSCN5833","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,3,2,2730.00540957138
"391","DSCN5837","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,3,4,2684.46630432798
"392","DSCN5841","Bovidae","Hippotragini","Hippotragus","equinus","LM2",0,0,1,3,2523.55461608255
"393","DSCN5843","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,2,5,2934.29682349378
"394","DSCN5847","Bovidae","Hippotragini","Hippotragus","equinus","LM2",1,0,3,4,2793.9221484507
"395","DSCN5970","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,3,5,2631.97388027881
"396","DSCN5974","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,1,3,2395.37084989848
"397","DSCN5977","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,4,1,2497.25310089238
"398","DSCN5981","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,3,2,2741.70389438122
"399","DSCN5985","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,1,2,2464.48354827068
"400","DSCN5989","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,2,5,2771.76276888426
"401","DSCN5993","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,5,4,2642.66017177982
"402","DSCN5997","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,4,1,2169.91500577576
"403","DSCN6001","Bovidae","Hippotragini","Hippotragus","niger","LM2",-2,0,3,1,2392.69465966523
"404","DSCN6004","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,4,5,2577.4784976368
"405","DSCN6008","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,3,5,2773.21861300698
"406","DSCN6012","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,1,4,2437.647978471
"407","DSCN6016","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,2,4,2256.90995514188
"408","DSCN6020","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,2,3,2582.95158570222
"409","DSCN6025","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,1,5,2756.54956544867
"410","DSCN6029","Bovidae","Hippotragini","Hippotragus","niger","LM2",1,0,2,4,2809.70389438122
"411","DSCN6047","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,5,1,2429.32921933813
"412","DSCN6051","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,3,3,2993.85317267988
"413","DSCN6056","Bovidae","Hippotragini","Oryx","gazella","LM2",1,0,3,5,2886.78210486802
"414","DSCN6060","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,2,4,3089.51002692938
"415","DSCN6064","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,4,4,3367.32330215247
"416","DSCN6068","Bovidae","Bovini","Syncerus","caffer","LM2",1,0,5,1,3085.84307141212
"417","DSCN6178","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,5,2,1424.15346238077
"418","DSCN6183","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,4,1,1355.56767594315
"419","DSCN6188","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,1,5,1391.5088014401
"420","DSCN6190","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,1,3,1268.61435713737
"421","DSCN6195","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,5,4,1295.08239456891
"422","DSCN6199","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,5,4,1311.86919113331
"423","DSCN6203","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,4,3,1526.76363543604
"424","DSCN6208","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,5,2,1306.2955980045
"425","DSCN6212","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,3,4,1554.66313037265
"426","DSCN6216","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,5,4,1428.43773362824
"427","DSCN6221","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,4,4,1217.5088014401
"428","DSCN6225","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,2,5,1611.73419818452
"429","DSCN6229","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,1,4,1386.03571337468
"430","DSCN6233","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,2,3,1412.13621843807
"431","DSCN6237","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,3,2,1123.90367901872
"432","DSCN6241","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,1,5,1533.85908986555
"433","DSCN6245","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,3,2,1413.16565568959
"434","DSCN6253","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,3,3,1545.16565568959
"435","DSCN6257","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,1,4,1427.24891681028
"436","DSCN6261","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,2,1,1075.05086527633
"437","DSCN6265","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,4,4,1458.96464556282
"438","DSCN6269","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,2,1,1057.61940777126
"439","DSCN6274","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,4,3,1411.00627612316
"440","DSCN6278","Bovidae","Reduncini","Redunca","fulvorufulva","LM2",-1,0,2,2,1350.98188950552
"441","DSCN6377","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,2,4,1995.03780541574
"442","DSCN6381","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,4,1,1674.36161518249
"443","DSCN6385","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,5,4,1730.48650686351
"444","DSCN6389","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,2,3,1810.36875785742
"445","DSCN6392","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,5,2,1600.56262530926
"446","DSCN6396","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,1,5,1562.57986925197
"447","DSCN6402","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,1,3,1687.4915574974
"448","DSCN6406","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,2,4,1524.90577105977
"449","DSCN6410","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,4,5,1507.10678118655
"450","DSCN6414","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,3,1,1524.31998462214
"451","DSCN6418","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,3,4,1581.08953724384
"452","DSCN6422","Bovidae","Reduncini","Redunca","arundinum","LM2",-1,0,2,5,1637.33217793096
"453","DSCN6525","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,3,5,2730.60843995171
"454","DSCN6528","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,0,4,1,2651.94653506834
"455","DSCN6532","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,4,2,2601.29473145273
"456","DSCN6536","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,2,1,2521.65512114594
"457","DSCN6540","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,1,4,2766.53232150596
"458","DSCN6544","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,2,5,2550.60843995171
"459","DSCN6548","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,5,3,2919.18412512157
"460","DSCN6552","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,3,5,2473.67950776358
"461","DSCN6556","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,4,2,2844.2308063158
"462","DSCN6560","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,2,5,2495.21147033204
"463","DSCN6564","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,5,4,2348.29978208661
"464","DSCN6568","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,4,4,2768.91709781681
"465","DSCN6572","Bovidae","Reduncini","Kobus","ellipsiprymnus","LM2",-1,1,4,1,2947.0003589375
"466","DSCN6670","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,3,3,2145.56471735032
"467","DSCN6674","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,3,5,2015.23881554251
"468","DSCN6678","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,5,4,2024.97893091269
"469","DSCN6682","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,3,1,2118.57691065914
"470","DSCN6685","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,5,3,2104.03275478185
"471","DSCN6693","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,2,3,1951.17994103947
"472","DSCN6697","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,2,2,1950.04999872455
"473","DSCN6701","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,5,3,2249.1870837144
"474","DSCN6705","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,1,4,1979.54033073268
"475","DSCN6709","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,4,5,1703.94235098623
"476","DSCN6713","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,4,2,1998.1088732276
"477","DSCN6717","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,3,3,2028.16774773065
"478","DSCN6721","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,4,2,1960.00836816421
"479","DSCN6724","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,1,4,1880.5697679842
"480","DSCN6728","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,2,3,1936.08448660996
"481","DSCN6732","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,4,5,1897.82460198014
"482","DSCN6736","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,1,5,1945.62359185336
"483","DSCN6740","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,2,1,1922.30988335438
"484","DSCN6744","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,1,1,2010.49364953845
"485","DSCN6748","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,2,1,2009.02056147303
"486","DSCN6755","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,1,1,1977.28044610285
"487","DSCN6759","Bovidae","Reduncini","Kobus","leche","LM2",-1,0,4,5,2091.50584284727
"488","DSCN7385","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,5,3,3340.0785694243
"489","DSCN7389","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,2,1,2847.44400975139
"490","DSCN7393","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,1,3,3329.04198949784
"491","DSCN7397","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,2,2,3201.49278298667
"492","DSCN7401","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,3,3,2896.54956544867
"493","DSCN7405","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,3,2,3109.3090168026
"494","DSCN7409","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,3,4,3026.2135623731
"495","DSCN7413","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,4,1,2830.43181644257
"496","DSCN7417","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,4,2,2872.57395206631
"497","DSCN7421","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,4,2,3011.82878606224
"498","DSCN7425","Bovidae","Tragelaphini","Taurotragus","oryx","LM2",-1,0,1,1,2746.71608769004
"499","IMG_0725","Bovidae","Neotragini","Pelea","capreolus","LM2",0,0,3,1,1159.43564158718
"500","IMG_0733","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,2,4,1320.77373670381
"501","IMG_0748","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,1,1,1215.48441482246
"502","IMG_0758","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,4,2,1352.59711319467
"503","IMG_0768","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,3,4,1230.47222151364
"504","IMG_0777","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,2,3,1354.63874375501
"505","IMG_0841","Bovidae","Neotragini","Pelea","capreolus","LM2",1,0,3,3,1363.63369312113
